(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P>-Z);((-Z>P)*(P>-Z));Simplification,(-P+-Z);(P>-Z);Implication,--P;(--P*-V);Simplification,-Z;(-P+-Z).--P;Disjunctive Syllogism,-V;(--P*-V);Simplification,-Q;(V+-Q).-V;Disjunctive Syllogism,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,-V;(--P*-V);Simplification,-Q;(V+-Q).-V;Disjunctive Syllogism,--P;(--P*-V);Simplification,P;--P;Double Negation,(P>-Z);((-Z>P)*(P>-Z));Simplification,-Z;(P>-Z).P;Modus Ponens,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P*-V);(--P*-V);Double Negation,((-Z>P)*(P>-Z));(-Z=P);Equivalence,(P>-Z);((-Z>P)*(P>-Z));Simplification,P;(P*-V);Simplification,-Z;(P>-Z).P;Modus Ponens,-V;(P*-V);Simplification,-Q;(V+-Q).-V;Disjunctive Syllogism,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P*-V);(--P*-V);Double Negation,-V;(P*-V);Simplification,-Q;(V+-Q).-V;Disjunctive Syllogism,P;(P*-V);Simplification,((-Z>P)*(P>-Z));(-Z=P);Equivalence,(P>-Z);((-Z>P)*(P>-Z));Simplification,-Z;(P>-Z).P;Modus Ponens,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,(P>-Z);((-Z>P)*(P>-Z));Simplification,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P*-V);(--P*-V);Double Negation,P;(P*-V);Simplification,-Z;(P>-Z).P;Modus Ponens,-V;(P*-V);Simplification,-Q;(V+-Q).-V;Disjunctive Syllogism,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P*-V);(--P*-V);Double Negation,(P>-Z);((-Z>P)*(P>-Z));Simplification,P;(P*-V);Simplification,-V;(P*-V);Simplification,-Q;(V+-Q).-V;Disjunctive Syllogism,-Z;(P>-Z).P;Modus Ponens,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P*-V);(--P*-V);Double Negation,-V;(P*-V);Simplification,P;(P*-V);Simplification,-Q;(V+-Q).-V;Disjunctive Syllogism,(P>-Z);((-Z>P)*(P>-Z));Simplification,-Z;(P>-Z).P;Modus Ponens,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P*-V);(--P*-V);Double Negation,-V;(P*-V);Simplification,-Q;(V+-Q).-V;Disjunctive Syllogism,((-Z>P)*(P>-Z));(-Z=P);Equivalence,(P>-Z);((-Z>P)*(P>-Z));Simplification,P;(P*-V);Simplification,-Z;(P>-Z).P;Modus Ponens,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P*-V);(--P*-V);Double Negation,-V;(P*-V);Simplification,-Q;(V+-Q).-V;Disjunctive Syllogism,((-Z>P)*(P>-Z));(-Z=P);Equivalence,P;(P*-V);Simplification,(P>-Z);((-Z>P)*(P>-Z));Simplification,-Z;(P>-Z).P;Modus Ponens,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P*-V);(--P*-V);Double Negation,P;(P*-V);Simplification,((-Z>P)*(P>-Z));(-Z=P);Equivalence,(P>-Z);((-Z>P)*(P>-Z));Simplification,-Z;(P>-Z).P;Modus Ponens,-V;(P*-V);Simplification,-Q;(V+-Q).-V;Disjunctive Syllogism,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,(-V>-Q);(V+-Q);Implication,(Q>V);(-V>-Q);Contrapositive,(-Z>P);((-Z>P)*(P>-Z));Simplification,(P>-Z);((-Z>P)*(P>-Z));Simplification,-(-P+V);-(P>V);Implication,(--Z>-P);(P>-Z);Contrapositive,(Z>-P);(--Z>-P);Double Negation,((Z+Q)>(-P+V));(Q>V).(Z>-P);Constructive Dilemma,((Z+Q)>(P>V));((Z+Q)>(-P+V));Implication,-(Z+Q);((Z+Q)>(P>V)).-(P>V);Modus Tollens
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,(P>-Z);((-Z>P)*(P>-Z));Simplification,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,--P;(--P*-V);Simplification,P;--P;Double Negation,-Z;(P>-Z).P;Modus Ponens,-V;(--P*-V);Simplification,-Q;(V+-Q).-V;Disjunctive Syllogism,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P*-V);(--P*-V);Double Negation,-V;(P*-V);Simplification,P;(P*-V);Simplification,(P>-Z);((-Z>P)*(P>-Z));Simplification,-Z;(P>-Z).P;Modus Ponens,-Q;(V+-Q).-V;Disjunctive Syllogism,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,--P;(--P*-V);Simplification,P;--P;Double Negation,-V;(--P*-V);Simplification,(P>-Z);((-Z>P)*(P>-Z));Simplification,-Z;(P>-Z).P;Modus Ponens,-Q;(V+-Q).-V;Disjunctive Syllogism,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,-V;(--P*-V);Simplification,-Q;(V+-Q).-V;Disjunctive Syllogism,(P>-Z);((-Z>P)*(P>-Z));Simplification,--P;(--P*-V);Simplification,P;--P;Double Negation,-Z;(P>-Z).P;Modus Ponens,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,-V;(--P*-V);Simplification,-Q;(V+-Q).-V;Disjunctive Syllogism,--P;(--P*-V);Simplification,(P>-Z);((-Z>P)*(P>-Z));Simplification,P;--P;Double Negation,-Z;(P>-Z).P;Modus Ponens,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,(-V>-Q);(V+-Q);Implication,-(-V>-P);-(P>V);Contrapositive,((-Z>P)*(P>-Z));(-Z=P);Equivalence,-(V+-P);-(-V>-P);Implication,(Q>V);(-V>-Q);Contrapositive,(P>-Z);((-Z>P)*(P>-Z));Simplification,(--Z>-P);(P>-Z);Contrapositive,(Z>-P);(--Z>-P);Double Negation,((Q+Z)>(V+-P));(Q>V).(Z>-P);Constructive Dilemma,-(Q+Z);((Q+Z)>(V+-P)).-(V+-P);Modus Tollens,-(Z+Q);-(Q+Z);Commutative
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P*-V);(--P*-V);Double Negation,P;(P*-V);Simplification,((-Z>P)*(P>-Z));(-Z=P);Equivalence,-V;(P*-V);Simplification,(P>-Z);((-Z>P)*(P>-Z));Simplification,-Z;(P>-Z).P;Modus Ponens,-Q;(V+-Q).-V;Disjunctive Syllogism,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,--P;(--P*-V);Simplification,P;--P;Double Negation,-V;(--P*-V);Simplification,-Q;(V+-Q).-V;Disjunctive Syllogism,((-Z>P)*(P>-Z));(-Z=P);Equivalence,(P>-Z);((-Z>P)*(P>-Z));Simplification,-Z;(P>-Z).P;Modus Ponens,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,-V;(--P*-V);Simplification,--P;(--P*-V);Simplification,-Q;(V+-Q).-V;Disjunctive Syllogism,((-Z>P)*(P>-Z));(-Z=P);Equivalence,(P>-Z);((-Z>P)*(P>-Z));Simplification,(-P+-Z);(P>-Z);Implication,-Z;(-P+-Z).--P;Disjunctive Syllogism,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,-V;(--P*-V);Simplification,-Q;(V+-Q).-V;Disjunctive Syllogism,((-Z>P)*(P>-Z));(-Z=P);Equivalence,(P>-Z);((-Z>P)*(P>-Z));Simplification,--P;(--P*-V);Simplification,P;--P;Double Negation,-Z;(P>-Z).P;Modus Ponens,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,(-V>-Q);(V+-Q);Implication,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P*-V);(--P*-V);Double Negation,P;(P*-V);Simplification,-V;(P*-V);Simplification,-Q;(-V>-Q).-V;Modus Ponens,(P>-Z);((-Z>P)*(P>-Z));Simplification,-Z;(P>-Z).P;Modus Ponens,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,(-Z>P);((-Z>P)*(P>-Z));Simplification,(P>-Z);((-Z>P)*(P>-Z));Simplification,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P*-V);(--P*-V);Double Negation,P;(P*-V);Simplification,-V;(P*-V);Simplification,-Q;(V+-Q).-V;Disjunctive Syllogism,-Z;(P>-Z).P;Modus Ponens,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,(-Z>P);((-Z>P)*(P>-Z));Simplification,(P>-Z);((-Z>P)*(P>-Z));Simplification,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P*-V);(--P*-V);Double Negation,P;(P*-V);Simplification,-Z;(P>-Z).P;Modus Ponens,-V;(P*-V);Simplification,-Q;(V+-Q).-V;Disjunctive Syllogism,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(-V>-Q);(V+-Q);Implication,(P*-V);(--P*-V);Double Negation,P;(P*-V);Simplification,(P>-Z);((-Z>P)*(P>-Z));Simplification,-Z;(P>-Z).P;Modus Ponens,-V;(P*-V);Simplification,-Q;(-V>-Q).-V;Modus Ponens,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,(-V>-Q);(V+-Q);Implication,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P*-V);(--P*-V);Double Negation,-V;(P*-V);Simplification,-Q;(-V>-Q).-V;Modus Ponens,(P>-Z);((-Z>P)*(P>-Z));Simplification,P;(P*-V);Simplification,-Z;(P>-Z).P;Modus Ponens,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,(-V>-Q);(V+-Q);Implication,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P*-V);(--P*-V);Double Negation,-V;(P*-V);Simplification,-Q;(-V>-Q).-V;Modus Ponens,P;(P*-V);Simplification,(P>-Z);((-Z>P)*(P>-Z));Simplification,-Z;(P>-Z).P;Modus Ponens,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,(-Z>P);((-Z>P)*(P>-Z));Simplification,(P>-Z);((-Z>P)*(P>-Z));Simplification,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P*-V);(--P*-V);Double Negation,P;(P*-V);Simplification,-V;(P*-V);Simplification,-Z;(P>-Z).P;Modus Ponens,-Q;(V+-Q).-V;Disjunctive Syllogism,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,(P>-Z);((-Z>P)*(P>-Z));Simplification,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P*-V);(--P*-V);Double Negation,P;(P*-V);Simplification,-V;(P*-V);Simplification,(-V>-Q);(V+-Q);Implication,-Q;(-V>-Q).-V;Modus Ponens,-Z;(P>-Z).P;Modus Ponens,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P*-V);(--P*-V);Double Negation,(P>-Z);((-Z>P)*(P>-Z));Simplification,P;(P*-V);Simplification,-Z;(P>-Z).P;Modus Ponens,(-V>-Q);(V+-Q);Implication,-V;(P*-V);Simplification,-Q;(-V>-Q).-V;Modus Ponens,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P*-V);(--P*-V);Double Negation,-V;(P*-V);Simplification,-Q;(V+-Q).-V;Disjunctive Syllogism,(P>-Z);((-Z>P)*(P>-Z));Simplification,(-P+-Z);(P>-Z);Implication,P;(P*-V);Simplification,-Z;(P>-Z).P;Modus Ponens,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,-(-V>-P);-(P>V);Contrapositive,-(V+-P);-(-V>-P);Implication,(-V*--P);-(V+-P);DeMorgan's Law,(P>-Z);((-Z>P)*(P>-Z));Simplification,(-P+-Z);(P>-Z);Implication,--P;(-V*--P);Simplification,-Z;(-P+-Z).--P;Disjunctive Syllogism,-V;(-V*--P);Simplification,-Q;(V+-Q).-V;Disjunctive Syllogism,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P*-V);(--P*-V);Double Negation,P;(P*-V);Simplification,-V;(P*-V);Simplification,(-V>-Q);(V+-Q);Implication,-Q;(-V>-Q).-V;Modus Ponens,((-Z>P)*(P>-Z));(-Z=P);Equivalence,(P>-Z);((-Z>P)*(P>-Z));Simplification,-Z;(P>-Z).P;Modus Ponens,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P*-V);(--P*-V);Double Negation,P;(P*-V);Simplification,-V;(P*-V);Simplification,-Q;(V+-Q).-V;Disjunctive Syllogism,((-Z>P)*(P>-Z));(-Z=P);Equivalence,(-Z>P);((-Z>P)*(P>-Z));Simplification,(P>-Z);((-Z>P)*(P>-Z));Simplification,-Z;(P>-Z).P;Modus Ponens,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,(-Q+V);(V+-Q);Commutative,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P*-V);(--P*-V);Double Negation,P;(P*-V);Simplification,(P>-Z);((-Z>P)*(P>-Z));Simplification,-Z;(P>-Z).P;Modus Ponens,-V;(P*-V);Simplification,-Q;(-Q+V).-V;Disjunctive Syllogism,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,(-V>-Q);(V+-Q);Implication,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P*-V);(--P*-V);Double Negation,P;(P*-V);Simplification,-V;(P*-V);Simplification,(P>-Z);((-Z>P)*(P>-Z));Simplification,-Z;(P>-Z).P;Modus Ponens,-Q;(-V>-Q).-V;Modus Ponens,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,(-V>-Q);(V+-Q);Implication,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P*-V);(--P*-V);Double Negation,P;(P*-V);Simplification,-V;(--P*-V);Simplification,-Q;(-V>-Q).-V;Modus Ponens,(P>-Z);((-Z>P)*(P>-Z));Simplification,-Z;(P>-Z).P;Modus Ponens,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,(-V>-Q);(V+-Q);Implication,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,(P>-Z);((-Z>P)*(P>-Z));Simplification,-V;(--P*-V);Simplification,-Q;(-V>-Q).-V;Modus Ponens,--P;(--P*-V);Simplification,P;--P;Double Negation,-Z;(P>-Z).P;Modus Ponens,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
(-Z=P);0;Given,-(P>V);0;Given,(V+-Q);0;Given,((-Z>P)*(P>-Z));(-Z=P);Equivalence,(-V>-Q);(V+-Q);Implication,-(-P+V);-(P>V);Implication,(--P*-V);-(-P+V);DeMorgan's Law,--P;(--P*-V);Simplification,-V;(--P*-V);Simplification,-Q;(-V>-Q).-V;Modus Ponens,P;--P;Double Negation,(P>-Z);((-Z>P)*(P>-Z));Simplification,-Z;(P>-Z).P;Modus Ponens,(-Z*-Q);-Q.-Z;Conjunction,-(Z+Q);(-Z*-Q);DeMorgan's Law
